nome,status,nome_completo
Y-C-VI-3-NE-D-II-2,extra_na_pasta,Y-C-VI-3-NE-D-II-2.laz
Y-C-VI-3-NE-D-II-3,extra_na_pasta,Y-C-VI-3-NE-D-II-3.laz
Y-C-VI-3-NE-D-II-4,extra_na_pasta,Y-C-VI-3-NE-D-II-4.laz
Y-C-VI-3-NE-D-II-5,extra_na_pasta,Y-C-VI-3-NE-D-II-5.laz
Y-C-VI-3-NE-D-II-6,extra_na_pasta,Y-C-VI-3-NE-D-II-6.laz
Y-C-VI-3-NE-D-III-2,extra_na_pasta,Y-C-VI-3-NE-D-III-2.laz
Y-C-VI-3-NE-D-III-3,extra_na_pasta,Y-C-VI-3-NE-D-III-3.laz
Y-C-VI-3-NE-D-IV-1,extra_na_pasta,Y-C-VI-3-NE-D-IV-1.laz
Y-C-VI-3-NE-D-IV-2,extra_na_pasta,Y-C-VI-3-NE-D-IV-2.laz
Y-C-VI-3-NE-D-IV-3,extra_na_pasta,Y-C-VI-3-NE-D-IV-3.laz
Y-C-VI-3-NE-D-IV-5,extra_na_pasta,Y-C-VI-3-NE-D-IV-5.laz
Y-C-VI-3-NE-D-IV-6,extra_na_pasta,Y-C-VI-3-NE-D-IV-6.laz
Y-C-VI-3-NE-F-II-1,extra_na_pasta,Y-C-VI-3-NE-F-II-1.laz
Y-C-VI-3-NE-F-II-2,extra_na_pasta,Y-C-VI-3-NE-F-II-2.laz
Y-C-VI-3-NE-F-II-3,extra_na_pasta,Y-C-VI-3-NE-F-II-3.laz
Y-C-VI-3-NE-F-II-4,extra_na_pasta,Y-C-VI-3-NE-F-II-4.laz
Y-C-VI-3-NE-F-II-5,extra_na_pasta,Y-C-VI-3-NE-F-II-5.laz
Y-C-VI-3-NE-F-II-6,extra_na_pasta,Y-C-VI-3-NE-F-II-6.laz
Y-C-VI-3-NE-F-IV-1,extra_na_pasta,Y-C-VI-3-NE-F-IV-1.laz
Y-C-VI-3-NE-F-IV-2,extra_na_pasta,Y-C-VI-3-NE-F-IV-2.laz
Y-C-VI-3-NE-F-IV-3,extra_na_pasta,Y-C-VI-3-NE-F-IV-3.laz
Y-C-VI-3-NE-F-IV-4,extra_na_pasta,Y-C-VI-3-NE-F-IV-4.laz
Y-C-VI-3-NE-F-IV-5,extra_na_pasta,Y-C-VI-3-NE-F-IV-5.laz
Y-C-VI-3-NE-F-IV-6,extra_na_pasta,Y-C-VI-3-NE-F-IV-6.laz
Y-C-VI-3-SE-B-I-4,extra_na_pasta,Y-C-VI-3-SE-B-I-4.laz
Y-C-VI-3-SE-B-I-5,extra_na_pasta,Y-C-VI-3-SE-B-I-5.laz
Y-C-VI-3-SE-B-I-6,extra_na_pasta,Y-C-VI-3-SE-B-I-6.laz
Y-C-VI-3-SE-B-II-1,extra_na_pasta,Y-C-VI-3-SE-B-II-1.laz
Y-C-VI-3-SE-B-II-2,extra_na_pasta,Y-C-VI-3-SE-B-II-2.laz
Y-C-VI-3-SE-B-II-3,extra_na_pasta,Y-C-VI-3-SE-B-II-3.laz
Y-C-VI-3-SE-B-II-4,extra_na_pasta,Y-C-VI-3-SE-B-II-4.laz
Y-C-VI-3-SE-B-II-5,extra_na_pasta,Y-C-VI-3-SE-B-II-5.laz
Y-C-VI-3-SE-B-II-6,extra_na_pasta,Y-C-VI-3-SE-B-II-6.laz
Y-C-VI-3-SE-B-III-1,extra_na_pasta,Y-C-VI-3-SE-B-III-1.laz
Y-C-VI-3-SE-B-III-2,extra_na_pasta,Y-C-VI-3-SE-B-III-2.laz
Y-C-VI-3-SE-B-III-3,extra_na_pasta,Y-C-VI-3-SE-B-III-3.laz
Y-C-VI-3-SE-B-III-4,extra_na_pasta,Y-C-VI-3-SE-B-III-4.laz
Y-C-VI-3-SE-B-III-5,extra_na_pasta,Y-C-VI-3-SE-B-III-5.laz
Y-C-VI-3-SE-B-III-6,extra_na_pasta,Y-C-VI-3-SE-B-III-6.laz
Y-C-VI-3-SE-B-IV-1,extra_na_pasta,Y-C-VI-3-SE-B-IV-1.laz
Y-C-VI-3-SE-B-IV-2,extra_na_pasta,Y-C-VI-3-SE-B-IV-2.laz
Y-C-VI-3-SE-B-IV-3,extra_na_pasta,Y-C-VI-3-SE-B-IV-3.laz
Y-C-VI-3-SE-B-IV-4,extra_na_pasta,Y-C-VI-3-SE-B-IV-4.laz
Y-C-VI-3-SE-B-IV-5,extra_na_pasta,Y-C-VI-3-SE-B-IV-5.laz
Y-C-VI-3-SE-B-IV-6,extra_na_pasta,Y-C-VI-3-SE-B-IV-6.laz
Y-C-VI-3-SE-D-I-1,extra_na_pasta,Y-C-VI-3-SE-D-I-1.laz
Y-C-VI-3-SE-D-I-2,extra_na_pasta,Y-C-VI-3-SE-D-I-2.laz
Y-C-VI-3-SE-D-I-3,extra_na_pasta,Y-C-VI-3-SE-D-I-3.laz
Y-C-VI-3-SE-D-I-4,extra_na_pasta,Y-C-VI-3-SE-D-I-4.laz
Y-C-VI-3-SE-D-I-5,extra_na_pasta,Y-C-VI-3-SE-D-I-5.laz
Y-C-VI-3-SE-D-I-6,extra_na_pasta,Y-C-VI-3-SE-D-I-6.laz
Y-C-VI-3-SE-D-II-1,extra_na_pasta,Y-C-VI-3-SE-D-II-1.laz
Y-C-VI-3-SE-D-II-2,extra_na_pasta,Y-C-VI-3-SE-D-II-2.laz
Y-C-VI-3-SE-D-II-3,extra_na_pasta,Y-C-VI-3-SE-D-II-3.laz
Y-C-VI-3-SE-D-II-4,extra_na_pasta,Y-C-VI-3-SE-D-II-4.laz
Y-C-VI-3-SE-D-II-5,extra_na_pasta,Y-C-VI-3-SE-D-II-5.laz
Y-C-VI-3-SE-D-II-6,extra_na_pasta,Y-C-VI-3-SE-D-II-6.laz
Y-C-VI-3-SE-D-III-1,extra_na_pasta,Y-C-VI-3-SE-D-III-1.laz
Y-C-VI-3-SE-D-III-2,extra_na_pasta,Y-C-VI-3-SE-D-III-2.laz
Y-C-VI-3-SE-D-III-3,extra_na_pasta,Y-C-VI-3-SE-D-III-3.laz
Y-C-VI-3-SE-D-III-6,extra_na_pasta,Y-C-VI-3-SE-D-III-6.laz
Y-C-VI-3-SE-D-IV-1,extra_na_pasta,Y-C-VI-3-SE-D-IV-1.laz
Y-C-VI-3-SE-D-IV-2,extra_na_pasta,Y-C-VI-3-SE-D-IV-2.laz
Y-C-VI-3-SE-D-IV-3,extra_na_pasta,Y-C-VI-3-SE-D-IV-3.laz
Y-C-VI-3-SE-D-IV-4,extra_na_pasta,Y-C-VI-3-SE-D-IV-4.laz
Y-C-VI-3-SE-D-IV-5,extra_na_pasta,Y-C-VI-3-SE-D-IV-5.laz
Y-C-VI-3-SE-D-IV-6,extra_na_pasta,Y-C-VI-3-SE-D-IV-6.laz
Y-C-VI-3-SE-F-II-1,extra_na_pasta,Y-C-VI-3-SE-F-II-1.laz
Y-C-VI-3-SE-F-II-2,extra_na_pasta,Y-C-VI-3-SE-F-II-2.laz
Y-C-VI-3-SE-F-II-3,extra_na_pasta,Y-C-VI-3-SE-F-II-3.laz
Y-C-VI-3-SE-F-II-5,extra_na_pasta,Y-C-VI-3-SE-F-II-5.laz
Y-C-VI-3-SE-F-II-6,extra_na_pasta,Y-C-VI-3-SE-F-II-6.laz
Y-C-VI-3-SE-F-IV-2,extra_na_pasta,Y-C-VI-3-SE-F-IV-2.laz
Y-C-VI-3-SE-F-IV-3,extra_na_pasta,Y-C-VI-3-SE-F-IV-3.laz
Y-C-VI-3-SE-F-IV-5,extra_na_pasta,Y-C-VI-3-SE-F-IV-5.laz
Y-C-VI-3-SE-F-IV-6,extra_na_pasta,Y-C-VI-3-SE-F-IV-6.laz
Y-C-VI-4-NE-A-III-1,presente_e_ok,Y-C-VI-4-NE-A-III-1.laz
Y-C-VI-4-NE-A-III-4,presente_e_ok,Y-C-VI-4-NE-A-III-4.laz
Y-C-VI-4-NE-C-I-1,extra_na_pasta,Y-C-VI-4-NE-C-I-1.laz
Y-C-VI-4-NE-C-I-4,extra_na_pasta,Y-C-VI-4-NE-C-I-4.laz
Y-C-VI-4-NE-C-III-1,presente_e_ok,Y-C-VI-4-NE-C-III-1.laz
Y-C-VI-4-NE-E-III-1,presente_e_ok,Y-C-VI-4-NE-E-III-1.laz
Y-C-VI-4-NE-E-III-4,extra_na_pasta,Y-C-VI-4-NE-E-III-4.laz
Y-C-VI-4-NO-A-I-1,extra_na_pasta,Y-C-VI-4-NO-A-I-1.laz
Y-C-VI-4-NO-A-I-2,extra_na_pasta,Y-C-VI-4-NO-A-I-2.laz
Y-C-VI-4-NO-A-I-3,extra_na_pasta,Y-C-VI-4-NO-A-I-3.laz
Y-C-VI-4-NO-A-I-4,extra_na_pasta,Y-C-VI-4-NO-A-I-4.laz
Y-C-VI-4-NO-A-I-5,extra_na_pasta,Y-C-VI-4-NO-A-I-5.laz
Y-C-VI-4-NO-A-I-6,extra_na_pasta,Y-C-VI-4-NO-A-I-6.laz
Y-C-VI-4-NO-A-II-1,extra_na_pasta,Y-C-VI-4-NO-A-II-1.laz
Y-C-VI-4-NO-A-II-2,extra_na_pasta,Y-C-VI-4-NO-A-II-2.laz
Y-C-VI-4-NO-A-II-3,extra_na_pasta,Y-C-VI-4-NO-A-II-3.laz
Y-C-VI-4-NO-A-II-4,extra_na_pasta,Y-C-VI-4-NO-A-II-4.laz
Y-C-VI-4-NO-A-II-5,extra_na_pasta,Y-C-VI-4-NO-A-II-5.laz
Y-C-VI-4-NO-A-II-6,extra_na_pasta,Y-C-VI-4-NO-A-II-6.laz
Y-C-VI-4-NO-A-III-1,extra_na_pasta,Y-C-VI-4-NO-A-III-1.laz
Y-C-VI-4-NO-A-III-2,extra_na_pasta,Y-C-VI-4-NO-A-III-2.laz
Y-C-VI-4-NO-A-III-3,extra_na_pasta,Y-C-VI-4-NO-A-III-3.laz
Y-C-VI-4-NO-A-III-4,extra_na_pasta,Y-C-VI-4-NO-A-III-4.laz
Y-C-VI-4-NO-A-III-5,extra_na_pasta,Y-C-VI-4-NO-A-III-5.laz
Y-C-VI-4-NO-A-III-6,extra_na_pasta,Y-C-VI-4-NO-A-III-6.laz
Y-C-VI-4-NO-A-IV-1,extra_na_pasta,Y-C-VI-4-NO-A-IV-1.laz
Y-C-VI-4-NO-A-IV-2,extra_na_pasta,Y-C-VI-4-NO-A-IV-2.laz
Y-C-VI-4-NO-A-IV-3,extra_na_pasta,Y-C-VI-4-NO-A-IV-3.laz
Y-C-VI-4-NO-A-IV-4,extra_na_pasta,Y-C-VI-4-NO-A-IV-4.laz
Y-C-VI-4-NO-A-IV-5,presente_e_ok,Y-C-VI-4-NO-A-IV-5.laz
Y-C-VI-4-NO-A-IV-6,extra_na_pasta,Y-C-VI-4-NO-A-IV-6.laz
Y-C-VI-4-NO-B-I-1,extra_na_pasta,Y-C-VI-4-NO-B-I-1.laz
Y-C-VI-4-NO-B-I-2,extra_na_pasta,Y-C-VI-4-NO-B-I-2.laz
Y-C-VI-4-NO-B-I-3,extra_na_pasta,Y-C-VI-4-NO-B-I-3.laz
Y-C-VI-4-NO-B-I-4,extra_na_pasta,Y-C-VI-4-NO-B-I-4.laz
Y-C-VI-4-NO-B-I-5,extra_na_pasta,Y-C-VI-4-NO-B-I-5.laz
Y-C-VI-4-NO-B-I-6,extra_na_pasta,Y-C-VI-4-NO-B-I-6.laz
Y-C-VI-4-NO-B-II-1,extra_na_pasta,Y-C-VI-4-NO-B-II-1.laz
Y-C-VI-4-NO-B-II-2,presente_e_ok,Y-C-VI-4-NO-B-II-2.laz
Y-C-VI-4-NO-B-II-4,presente_e_ok,Y-C-VI-4-NO-B-II-4.laz
Y-C-VI-4-NO-B-II-5,extra_na_pasta,Y-C-VI-4-NO-B-II-5.laz
Y-C-VI-4-NO-B-II-6,presente_e_ok,Y-C-VI-4-NO-B-II-6.laz
Y-C-VI-4-NO-B-III-1,extra_na_pasta,Y-C-VI-4-NO-B-III-1.laz
Y-C-VI-4-NO-B-III-2,extra_na_pasta,Y-C-VI-4-NO-B-III-2.laz
Y-C-VI-4-NO-B-III-3,presente_e_ok,Y-C-VI-4-NO-B-III-3.laz
Y-C-VI-4-NO-B-III-4,extra_na_pasta,Y-C-VI-4-NO-B-III-4.laz
Y-C-VI-4-NO-B-III-5,presente_e_ok,Y-C-VI-4-NO-B-III-5.laz
Y-C-VI-4-NO-B-III-6,presente_e_ok,Y-C-VI-4-NO-B-III-6.laz
Y-C-VI-4-NO-B-IV-1,presente_e_ok,Y-C-VI-4-NO-B-IV-1.laz
Y-C-VI-4-NO-B-IV-2,extra_na_pasta,Y-C-VI-4-NO-B-IV-2.laz
Y-C-VI-4-NO-B-IV-3,presente_e_ok,Y-C-VI-4-NO-B-IV-3.laz
Y-C-VI-4-NO-B-IV-4,extra_na_pasta,Y-C-VI-4-NO-B-IV-4.laz
Y-C-VI-4-NO-B-IV-5,extra_na_pasta,Y-C-VI-4-NO-B-IV-5.laz
Y-C-VI-4-NO-B-IV-6,presente_e_ok,Y-C-VI-4-NO-B-IV-6.laz
Y-C-VI-4-NO-C-I-1,extra_na_pasta,Y-C-VI-4-NO-C-I-1.laz
Y-C-VI-4-NO-C-I-2,extra_na_pasta,Y-C-VI-4-NO-C-I-2.laz
Y-C-VI-4-NO-C-I-3,extra_na_pasta,Y-C-VI-4-NO-C-I-3.laz
Y-C-VI-4-NO-C-I-4,extra_na_pasta,Y-C-VI-4-NO-C-I-4.laz
Y-C-VI-4-NO-C-I-5,extra_na_pasta,Y-C-VI-4-NO-C-I-5.laz
Y-C-VI-4-NO-C-I-6,extra_na_pasta,Y-C-VI-4-NO-C-I-6.laz
Y-C-VI-4-NO-C-II-1,extra_na_pasta,Y-C-VI-4-NO-C-II-1.laz
Y-C-VI-4-NO-C-II-2,presente_e_ok,Y-C-VI-4-NO-C-II-2.laz
Y-C-VI-4-NO-C-II-3,presente_e_ok,Y-C-VI-4-NO-C-II-3.laz
Y-C-VI-4-NO-C-II-4,extra_na_pasta,Y-C-VI-4-NO-C-II-4.laz
Y-C-VI-4-NO-C-II-5,extra_na_pasta,Y-C-VI-4-NO-C-II-5.laz
Y-C-VI-4-NO-C-II-6,extra_na_pasta,Y-C-VI-4-NO-C-II-6.laz
Y-C-VI-4-NO-C-III-1,extra_na_pasta,Y-C-VI-4-NO-C-III-1.laz
Y-C-VI-4-NO-C-III-2,extra_na_pasta,Y-C-VI-4-NO-C-III-2.laz
Y-C-VI-4-NO-C-III-3,extra_na_pasta,Y-C-VI-4-NO-C-III-3.laz
Y-C-VI-4-NO-C-III-4,extra_na_pasta,Y-C-VI-4-NO-C-III-4.laz
Y-C-VI-4-NO-C-III-5,extra_na_pasta,Y-C-VI-4-NO-C-III-5.laz
Y-C-VI-4-NO-C-III-6,extra_na_pasta,Y-C-VI-4-NO-C-III-6.laz
Y-C-VI-4-NO-C-IV-1,extra_na_pasta,Y-C-VI-4-NO-C-IV-1.laz
Y-C-VI-4-NO-C-IV-2,extra_na_pasta,Y-C-VI-4-NO-C-IV-2.laz
Y-C-VI-4-NO-C-IV-3,extra_na_pasta,Y-C-VI-4-NO-C-IV-3.laz
Y-C-VI-4-NO-C-IV-4,extra_na_pasta,Y-C-VI-4-NO-C-IV-4.laz
Y-C-VI-4-NO-C-IV-5,extra_na_pasta,Y-C-VI-4-NO-C-IV-5.laz
Y-C-VI-4-NO-C-IV-6,extra_na_pasta,Y-C-VI-4-NO-C-IV-6.laz
Y-C-VI-4-NO-D-I-1,extra_na_pasta,Y-C-VI-4-NO-D-I-1.laz
Y-C-VI-4-NO-D-I-2,extra_na_pasta,Y-C-VI-4-NO-D-I-2.laz
Y-C-VI-4-NO-D-I-3,presente_e_ok,Y-C-VI-4-NO-D-I-3.laz
Y-C-VI-4-NO-D-I-4,extra_na_pasta,Y-C-VI-4-NO-D-I-4.laz
Y-C-VI-4-NO-D-I-5,extra_na_pasta,Y-C-VI-4-NO-D-I-5.laz
Y-C-VI-4-NO-D-I-6,presente_e_ok,Y-C-VI-4-NO-D-I-6.laz
Y-C-VI-4-NO-D-II-1,extra_na_pasta,Y-C-VI-4-NO-D-II-1.laz
Y-C-VI-4-NO-D-II-2,extra_na_pasta,Y-C-VI-4-NO-D-II-2.laz
Y-C-VI-4-NO-D-II-3,extra_na_pasta,Y-C-VI-4-NO-D-II-3.laz
Y-C-VI-4-NO-D-II-4,extra_na_pasta,Y-C-VI-4-NO-D-II-4.laz
Y-C-VI-4-NO-D-II-5,extra_na_pasta,Y-C-VI-4-NO-D-II-5.laz
Y-C-VI-4-NO-D-II-6,extra_na_pasta,Y-C-VI-4-NO-D-II-6.laz
Y-C-VI-4-NO-D-III-1,extra_na_pasta,Y-C-VI-4-NO-D-III-1.laz
Y-C-VI-4-NO-D-III-2,extra_na_pasta,Y-C-VI-4-NO-D-III-2.laz
Y-C-VI-4-NO-D-III-3,extra_na_pasta,Y-C-VI-4-NO-D-III-3.laz
Y-C-VI-4-NO-D-III-4,extra_na_pasta,Y-C-VI-4-NO-D-III-4.laz
Y-C-VI-4-NO-D-III-5,extra_na_pasta,Y-C-VI-4-NO-D-III-5.laz
Y-C-VI-4-NO-D-III-6,extra_na_pasta,Y-C-VI-4-NO-D-III-6.laz
Y-C-VI-4-NO-D-IV-1,extra_na_pasta,Y-C-VI-4-NO-D-IV-1.laz
Y-C-VI-4-NO-D-IV-2,extra_na_pasta,Y-C-VI-4-NO-D-IV-2.laz
Y-C-VI-4-NO-D-IV-3,extra_na_pasta,Y-C-VI-4-NO-D-IV-3.laz
Y-C-VI-4-NO-D-IV-4,extra_na_pasta,Y-C-VI-4-NO-D-IV-4.laz
Y-C-VI-4-NO-D-IV-5,presente_e_ok,Y-C-VI-4-NO-D-IV-5.laz
Y-C-VI-4-NO-D-IV-6,presente_e_ok,Y-C-VI-4-NO-D-IV-6.laz
Y-C-VI-4-NO-E-I-1,extra_na_pasta,Y-C-VI-4-NO-E-I-1.laz
Y-C-VI-4-NO-E-I-2,extra_na_pasta,Y-C-VI-4-NO-E-I-2.laz
Y-C-VI-4-NO-E-I-3,extra_na_pasta,Y-C-VI-4-NO-E-I-3.laz
Y-C-VI-4-NO-E-I-4,extra_na_pasta,Y-C-VI-4-NO-E-I-4.laz
Y-C-VI-4-NO-E-I-5,extra_na_pasta,Y-C-VI-4-NO-E-I-5.laz
Y-C-VI-4-NO-E-I-6,extra_na_pasta,Y-C-VI-4-NO-E-I-6.laz
Y-C-VI-4-NO-E-II-1,extra_na_pasta,Y-C-VI-4-NO-E-II-1.laz
Y-C-VI-4-NO-E-II-2,extra_na_pasta,Y-C-VI-4-NO-E-II-2.laz
Y-C-VI-4-NO-E-II-3,extra_na_pasta,Y-C-VI-4-NO-E-II-3.laz
Y-C-VI-4-NO-E-II-4,extra_na_pasta,Y-C-VI-4-NO-E-II-4.laz
Y-C-VI-4-NO-E-II-5,extra_na_pasta,Y-C-VI-4-NO-E-II-5.laz
Y-C-VI-4-NO-E-II-6,extra_na_pasta,Y-C-VI-4-NO-E-II-6.laz
Y-C-VI-4-NO-E-III-1,extra_na_pasta,Y-C-VI-4-NO-E-III-1.laz
Y-C-VI-4-NO-E-III-2,extra_na_pasta,Y-C-VI-4-NO-E-III-2.laz
Y-C-VI-4-NO-E-III-3,extra_na_pasta,Y-C-VI-4-NO-E-III-3.laz
Y-C-VI-4-NO-E-III-4,extra_na_pasta,Y-C-VI-4-NO-E-III-4.laz
Y-C-VI-4-NO-E-III-5,extra_na_pasta,Y-C-VI-4-NO-E-III-5.laz
Y-C-VI-4-NO-E-III-6,extra_na_pasta,Y-C-VI-4-NO-E-III-6.laz
Y-C-VI-4-NO-E-IV-1,extra_na_pasta,Y-C-VI-4-NO-E-IV-1.laz
Y-C-VI-4-NO-E-IV-2,extra_na_pasta,Y-C-VI-4-NO-E-IV-2.laz
Y-C-VI-4-NO-E-IV-3,extra_na_pasta,Y-C-VI-4-NO-E-IV-3.laz
Y-C-VI-4-NO-E-IV-4,extra_na_pasta,Y-C-VI-4-NO-E-IV-4.laz
Y-C-VI-4-NO-E-IV-5,extra_na_pasta,Y-C-VI-4-NO-E-IV-5.laz
Y-C-VI-4-NO-E-IV-6,extra_na_pasta,Y-C-VI-4-NO-E-IV-6.laz
Y-C-VI-4-NO-F-I-1,extra_na_pasta,Y-C-VI-4-NO-F-I-1.laz
Y-C-VI-4-NO-F-I-2,extra_na_pasta,Y-C-VI-4-NO-F-I-2.laz
Y-C-VI-4-NO-F-I-3,presente_e_ok,Y-C-VI-4-NO-F-I-3.laz
Y-C-VI-4-NO-F-I-4,extra_na_pasta,Y-C-VI-4-NO-F-I-4.laz
Y-C-VI-4-NO-F-I-5,presente_e_ok,Y-C-VI-4-NO-F-I-5.laz
Y-C-VI-4-NO-F-I-6,presente_e_ok,Y-C-VI-4-NO-F-I-6.laz
Y-C-VI-4-NO-F-II-1,presente_e_ok,Y-C-VI-4-NO-F-II-1.laz
Y-C-VI-4-NO-F-II-2,presente_e_ok,Y-C-VI-4-NO-F-II-2.laz
Y-C-VI-4-NO-F-II-3,extra_na_pasta,Y-C-VI-4-NO-F-II-3.laz
Y-C-VI-4-NO-F-II-4,presente_e_ok,Y-C-VI-4-NO-F-II-4.laz
Y-C-VI-4-NO-F-II-5,presente_e_ok,Y-C-VI-4-NO-F-II-5.laz
Y-C-VI-4-NO-F-II-6,presente_e_ok,Y-C-VI-4-NO-F-II-6.laz
Y-C-VI-4-NO-F-III-1,extra_na_pasta,Y-C-VI-4-NO-F-III-1.laz
Y-C-VI-4-NO-F-III-2,extra_na_pasta,Y-C-VI-4-NO-F-III-2.laz
Y-C-VI-4-NO-F-III-3,presente_e_ok,Y-C-VI-4-NO-F-III-3.laz
Y-C-VI-4-NO-F-III-4,extra_na_pasta,Y-C-VI-4-NO-F-III-4.laz
Y-C-VI-4-NO-F-III-5,extra_na_pasta,Y-C-VI-4-NO-F-III-5.laz
Y-C-VI-4-NO-F-III-6,extra_na_pasta,Y-C-VI-4-NO-F-III-6.laz
Y-C-VI-4-NO-F-IV-1,presente_e_ok,Y-C-VI-4-NO-F-IV-1.laz
Y-C-VI-4-NO-F-IV-2,presente_e_ok,Y-C-VI-4-NO-F-IV-2.laz
Y-C-VI-4-NO-F-IV-3,presente_e_ok,Y-C-VI-4-NO-F-IV-3.laz
Y-C-VI-4-NO-F-IV-4,extra_na_pasta,Y-C-VI-4-NO-F-IV-4.laz
Y-C-VI-4-NO-F-IV-5,extra_na_pasta,Y-C-VI-4-NO-F-IV-5.laz
Y-C-VI-4-NO-F-IV-6,extra_na_pasta,Y-C-VI-4-NO-F-IV-6.laz
Y-C-VI-4-SE-A-I-1,extra_na_pasta,Y-C-VI-4-SE-A-I-1.laz
Y-C-VI-4-SE-A-I-4,extra_na_pasta,Y-C-VI-4-SE-A-I-4.laz
Y-C-VI-4-SE-A-III-1,extra_na_pasta,Y-C-VI-4-SE-A-III-1.laz
Y-C-VI-4-SE-A-III-2,extra_na_pasta,Y-C-VI-4-SE-A-III-2.laz
Y-C-VI-4-SE-A-III-4,extra_na_pasta,Y-C-VI-4-SE-A-III-4.laz
Y-C-VI-4-SE-A-III-5,extra_na_pasta,Y-C-VI-4-SE-A-III-5.laz
Y-C-VI-4-SE-C-I-1,extra_na_pasta,Y-C-VI-4-SE-C-I-1.laz
Y-C-VI-4-SE-C-I-2,extra_na_pasta,Y-C-VI-4-SE-C-I-2.laz
Y-C-VI-4-SE-C-I-5,extra_na_pasta,Y-C-VI-4-SE-C-I-5.laz
Y-C-VI-4-SE-C-III-1,extra_na_pasta,Y-C-VI-4-SE-C-III-1.laz
Y-C-VI-4-SE-C-III-2,extra_na_pasta,Y-C-VI-4-SE-C-III-2.laz
Y-C-VI-4-SE-C-III-4,extra_na_pasta,Y-C-VI-4-SE-C-III-4.laz
Y-C-VI-4-SE-C-III-5,extra_na_pasta,Y-C-VI-4-SE-C-III-5.laz
Y-C-VI-4-SE-E-I-1,extra_na_pasta,Y-C-VI-4-SE-E-I-1.laz
Y-C-VI-4-SE-E-I-2,extra_na_pasta,Y-C-VI-4-SE-E-I-2.laz
Y-C-VI-4-SE-E-I-4,extra_na_pasta,Y-C-VI-4-SE-E-I-4.laz
Y-C-VI-4-SE-E-I-5,extra_na_pasta,Y-C-VI-4-SE-E-I-5.laz
Y-C-VI-4-SO-A-I-1,extra_na_pasta,Y-C-VI-4-SO-A-I-1.laz
Y-C-VI-4-SO-A-I-2,extra_na_pasta,Y-C-VI-4-SO-A-I-2.laz
Y-C-VI-4-SO-A-I-3,extra_na_pasta,Y-C-VI-4-SO-A-I-3.laz
Y-C-VI-4-SO-A-I-4,extra_na_pasta,Y-C-VI-4-SO-A-I-4.laz
Y-C-VI-4-SO-A-I-5,extra_na_pasta,Y-C-VI-4-SO-A-I-5.laz
Y-C-VI-4-SO-A-I-6,extra_na_pasta,Y-C-VI-4-SO-A-I-6.laz
Y-C-VI-4-SO-A-II-1,extra_na_pasta,Y-C-VI-4-SO-A-II-1.laz
Y-C-VI-4-SO-A-II-2,extra_na_pasta,Y-C-VI-4-SO-A-II-2.laz
Y-C-VI-4-SO-A-II-3,extra_na_pasta,Y-C-VI-4-SO-A-II-3.laz
Y-C-VI-4-SO-A-II-4,extra_na_pasta,Y-C-VI-4-SO-A-II-4.laz
Y-C-VI-4-SO-A-II-5,extra_na_pasta,Y-C-VI-4-SO-A-II-5.laz
Y-C-VI-4-SO-A-II-6,extra_na_pasta,Y-C-VI-4-SO-A-II-6.laz
Y-C-VI-4-SO-A-III-1,extra_na_pasta,Y-C-VI-4-SO-A-III-1.laz
Y-C-VI-4-SO-A-III-2,extra_na_pasta,Y-C-VI-4-SO-A-III-2.laz
Y-C-VI-4-SO-A-III-3,extra_na_pasta,Y-C-VI-4-SO-A-III-3.laz
Y-C-VI-4-SO-A-III-4,extra_na_pasta,Y-C-VI-4-SO-A-III-4.laz
Y-C-VI-4-SO-A-III-5,extra_na_pasta,Y-C-VI-4-SO-A-III-5.laz
Y-C-VI-4-SO-A-III-6,extra_na_pasta,Y-C-VI-4-SO-A-III-6.laz
Y-C-VI-4-SO-A-IV-1,extra_na_pasta,Y-C-VI-4-SO-A-IV-1.laz
Y-C-VI-4-SO-A-IV-2,extra_na_pasta,Y-C-VI-4-SO-A-IV-2.laz
Y-C-VI-4-SO-A-IV-3,extra_na_pasta,Y-C-VI-4-SO-A-IV-3.laz
Y-C-VI-4-SO-A-IV-4,extra_na_pasta,Y-C-VI-4-SO-A-IV-4.laz
Y-C-VI-4-SO-A-IV-5,extra_na_pasta,Y-C-VI-4-SO-A-IV-5.laz
Y-C-VI-4-SO-A-IV-6,extra_na_pasta,Y-C-VI-4-SO-A-IV-6.laz
Y-C-VI-4-SO-B-I-1,extra_na_pasta,Y-C-VI-4-SO-B-I-1.laz
Y-C-VI-4-SO-B-I-2,extra_na_pasta,Y-C-VI-4-SO-B-I-2.laz
Y-C-VI-4-SO-B-I-3,extra_na_pasta,Y-C-VI-4-SO-B-I-3.laz
Y-C-VI-4-SO-B-I-4,extra_na_pasta,Y-C-VI-4-SO-B-I-4.laz
Y-C-VI-4-SO-B-I-5,extra_na_pasta,Y-C-VI-4-SO-B-I-5.laz
Y-C-VI-4-SO-B-I-6,extra_na_pasta,Y-C-VI-4-SO-B-I-6.laz
Y-C-VI-4-SO-B-II-1,extra_na_pasta,Y-C-VI-4-SO-B-II-1.laz
Y-C-VI-4-SO-B-II-2,extra_na_pasta,Y-C-VI-4-SO-B-II-2.laz
Y-C-VI-4-SO-B-II-3,extra_na_pasta,Y-C-VI-4-SO-B-II-3.laz
Y-C-VI-4-SO-B-II-4,extra_na_pasta,Y-C-VI-4-SO-B-II-4.laz
